List
"[0.005411812370517155, 0.005285321986640754, 0.005855511998860273, 0.005533944780081988, 0.006029941962288934, 0.004673581396352646, 0.004497363574875788, 0.005044589822417065, 0.008654893538347199, 0.009581527778541345, 0.009741582387016539, 0.010976796103720876, 0.01263208974392238, 0.014333411609641675, 0.015502865052439519, 0.017481184621619034, 0.02048096540900022, 0.024437461913921103, 0.01655723618139324, 0.01918971594605777, 0.023925054607933198, 0.031023168527055715, 0.03347602153119899, 0.02976453764901416, 0.032132707949525136, 0.03483100463850717, 0.037440802385688504, 0.040535509812324066, 0.042670227890861015, 0.04727099882568646, 0.05130732878148388, 0.08533573901325434, 0.09065257647976559, 0.10257726372450592, 0.11664665521466927, 0.13349847062525105, 0.10169386525078153, 0.10169386525078153, 0.08825683221577235, 0.08825683221577235, 0.08825683221577235, 0.09297509989319774, 0.09476492573259347, 0.09476492573259347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.0019708730448989883, 0.00249806846135572, 0.002767826708615212, 0.0025942460404348717, 0.002827135539101499, 0.0010966465022102616, 0.0006665750245064677, 0.0006370583656335654, 0.003931162495184991, 0.004353152863764387, 0.003969784124100273, 0.004474784176621819, 0.005152108692836751, 0.005848961267556138, 0.007786157933230476, 0.008786771508167557, 0.010307087072502979, 0.012317930116444352, 0.0024744718495524377, 0.002873120415509515, 0.0035938836188353375, 0.0039248604363197655, 0.0042396292353320516, 0.004489261714898146, 0.004854458903187979, 0.005272040288635682, 0.00567742869208939, 0.006160066220552944, 0.006494212809511816, 0.007217793645844682, 0.007856484034154588, 0.04105790319176585, 0.043719782926059804, 0.0497361966290078, 0.056918226991517384, 0.06564196089828248, 0.016147944588057947, 0.016147944588057947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033167568101108376, 0.0007505461128698527, 0.0008317459817398904, 0.000903860544365899, 0.0009852169075391453, 0.001102172181384496, 0.0006709124971818966, 0.0006410190661336434, 0.0006863189384816912, 0.0007602691387932411, 0.0, 0.0, 0.0, 0.0, 0.0013638854352299484, 0.00154049784685268, 0.001809427819193776, 0.002166221350771203, 0.0025353185287386787, 0.0029554779593281184, 0.003723678640658532, 0.0040801797070862894, 0.004421437316650182, 0.004693626117185656, 0.00509431366414805, 0.005556142027719087, 0.006008272606353235, 0.006551490086524376, 0.006930757866979274, 0.007761106442790274, 0.008504521231257493, 0.008647761795221504, 0.009238023442192453, 0.010586227132766895, 0.012221703938917094, 0.014247458258107557, 0.019146634268252936, 0.019146634268252936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.0003319222116574894, 0.0003539133007142961, 0.00039221915877598175, 0.00042624179314370176, 0.00046462768404213593, 0.0005198157672362449, 0.000671921995754301, 0.0006419405478551439, 0.0006873753689501936, 0.0007615657080249576, 0.0, 0.0, 0.0, 0.0, 0.0013680637890093412, 0.001545830507394327, 0.0018167893274316671, 0.0021767807323975377, 0.002549794867659682, 0.0029751686195840015, 0.003754990001842155, 0.004117803788865415, 0.004465652287793871, 0.004743483195817688, 0.00515309983976824, 0.005626143163592825, 0.006090213962834676, 0.006649038430408952, 0.007040021511405403, 0.007898378631459346, 0.00866963048963686, 0.008818535562178454, 0.009433168529563015, 0.010843280240720732, 0.012565607129887529, 0.014717003848118916, 0.02000433860916312, 0.02000433860916312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.0003319222116574894, 0.0003539133007142961, 0.00039221915877598175, 0.00042624179314370176, 0.00046462768404213593, 0.0005198157672362449, 0.000671921995754301, 0.0006419405478551439, 0.0006873753689501936, 0.0007615657080249576, 0.0, 0.0, 0.0, 0.0, 0.0013680637890093412, 0.001545830507394327, 0.0018167893274316671, 0.0021767807323975377, 0.002549794867659682, 0.0029751686195840015, 0.003754990001842155, 0.004117803788865415, 0.004465652287793871, 0.004743483195817688, 0.00515309983976824, 0.005626143163592825, 0.006090213962834676, 0.006649038430408952, 0.007040021511405403, 0.007898378631459346, 0.00866963048963686, 0.008818535562178454, 0.009433168529563015, 0.010843280240720732, 0.012565607129887529, 0.014717003848118916, 0.02000433860916312, 0.02000433860916312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.0003319222116574894, 0.0003539133007142961, 0.00039221915877598175, 0.00042624179314370176, 0.00046462768404213593, 0.0005198157672362449, 0.000671921995754301, 0.0006419405478551439, 0.0006873753689501936, 0.0007615657080249576, 0.0, 0.0, 0.0, 0.0, 0.0013680637890093412, 0.001545830507394327, 0.0018167893274316671, 0.0021767807323975377, 0.002549794867659682, 0.0029751686195840015, 0.003754990001842155, 0.004117803788865415, 0.004465652287793871, 0.004743483195817688, 0.00515309983976824, 0.005626143163592825, 0.006090213962834676, 0.006649038430408952, 0.007040021511405403, 0.007898378631459346, 0.00866963048963686, 0.008818535562178454, 0.009433168529563015, 0.010843280240720732, 0.012565607129887529, 0.014717003848118916, 0.02000433860916312, 0.02000433860916312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.0003319222116574894, 0.0003539133007142961, 0.00039221915877598175, 0.00042624179314370176, 0.00046462768404213593, 0.0005198157672362449, 0.000671921995754301, 0.0006419405478551439, 0.0006873753689501936, 0.0007615657080249576, 0.0, 0.0, 0.0, 0.0, 0.0013680637890093412, 0.001545830507394327, 0.0018167893274316671, 0.0021767807323975377, 0.002549794867659682, 0.0029751686195840015, 0.003754990001842155, 0.004117803788865415, 0.004465652287793871, 0.004743483195817688, 0.00515309983976824, 0.005626143163592825, 0.006090213962834676, 0.006649038430408952, 0.007040021511405403, 0.007898378631459346, 0.00866963048963686, 0.008818535562178454, 0.009433168529563015, 0.010843280240720732, 0.012565607129887529, 0.014717003848118916, 0.02000433860916312, 0.02000433860916312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0.00033237393998332854, 0.00035442691562479845, 0.00039285007207822586, 0.0004269870135521311, 0.00046551331182177714, 0.0005209245291504013, 0.0006737757333877602, 0.0006436323388482756, 0.0006893154775422064, 0.0007639479462619678, 0.0, 0.0, 0.0, 0.0, 0.0013757704520139385, 0.0015556773146246257, 0.0018304058436218018, 0.0021963570803800784, 0.002576696745403304, 0.0030118596884551384, 0.00381362553452754, 0.004188424218302929, 0.004548828377452243, 0.00483743972742653, 0.005264173947069077, 0.005758808498944797, 0.00624597058801097, 0.006835126901800574, 0.007248982433809278, 0.008162356521034388, 0.008988719966166242, 0.009148889032847583, 0.009812166192595609, 0.011347081076022367, 0.013247194332620742, 0.01566072874822984, 0.02178908822736008, 0.02178908822736008, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
